id_med;nome;preco;lab;uni_emb;formato;dosagem;quantidade;;;;
5209408;Clopidogrel Generis Phar;9,17;Generis Phar - Promoção de Medicamentos, Unip. Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5222336;Donepezilo Jaba;4,8;Jaba Recordati, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5222237;Donepezilo GP;5,7;GP - Genéricos Portugueses, Lda.;28;Comp. revest. p/ película;10 mg;0;;;;
5220561;Donepezilo GP;5,5;GP - Genéricos Portugueses, Lda.;28;Comp. revest. p/ película;5 mg;0;;;;
5223151;Clopidogrel Adapes;8,7;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5222906;Clopidogrel Pharmakern;9,17;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5240908;Atorvastatina Cinfa;7,81;Cinfa Portugal,Lda.;28;Comp. revest. p/ película;40 mg;0;;;;
5240858;Atorvastatina Cinfa;6,11;Cinfa Portugal,Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5222765;Clopidogrel Atral;9,17;Laboratórios Atral, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5443205;Clopidogrel Teva;4,82;Teva B.V.;28;Comp. revest. p/ película;75 mg;0;;;;
5217708;Irbesartan Krka;7,72;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5237839;Clopidogrel Mylan;9,17;Mylan SAS;28;Comp. revest. p/ película;75 mg;0;;;;
5214051;Donepezilo Mylan;4,74;Mylan, Lda.;28;Comp. revest. p/ película;5 mg;0;;;;
5214077;Donepezilo Mylan;14,1;Mylan, Lda.;28;Comp. revest. p/ película;10 mg;0;;;;
5227947;Losartan + Hidroclorotiazida Mylan;7,91;Mylan, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5232855;Irbesartan Pentafarma;7,85;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;150 mg;0;;;;
5232939;Irbesartan Pentafarma;11,23;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;300 mg;0;;;;
5230073;Irbesartan Farmoz;6,4;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;150 mg;0;;;;
5031174;Olanzapina Alter;4,34;Alter, S.A.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5031224;Olanzapina Alter;16,24;Alter, S.A.;28;Comp. revest. p/ película;5 mg;0;;;;
5032602;Olanzapina Alter;28,48;Alter, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5217849;Irbesartan Krka;9,73;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;300 mg;0;;;;
5217765;Irbesartan Krka;6,48;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;150 mg;0;;;;
5047204;Nebivolol Ciclum;4,33;Ciclum Farma Unipessoal, Lda.;28;Comp.;5 mg;0;;;;
5109335;Losartan + Hidroclorotiazida Almus;4,4;Almus, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5233978;Irbesartan Tetrafarma;6,48;Tetrafarma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;150 mg;0;;;;
5234059;Irbesartan Tetrafarma;10,7;Tetrafarma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;300 mg;0;;;;
5238324;Clopidogrel Krka;8,72;KRKA d.d., Novo mesto;28;Comp. revest. p/ película;75 mg;0;;;;
5461322;Olanzapina Deka;8,35;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;28;Comp.;2.5 mg;0;;;;
5069851;Olanzapina Deka;13,62;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;28;Comp. orodispersível;5 mg;0;;;;
5069877;Olanzapina ratiopharm;24,58;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;28;Comp. orodispersível;10 mg;0;;;;
5109145;Losartan + Hidroclorotiazida Alter;6,53;Alter, S.A.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5027974;Nebivolol Generis;6,47;Generis Farmacêutica, S.A.;28;Comp.;5 mg;0;;;;
5046545;Olanzapina toLife;10,97;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. orodispersível;5 mg;0;;;;
5046578;Olanzapina toLife;20;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. orodispersível;10 mg;0;;;;
5109228;Losartan + Hidroclorotiazida Hicortal;7,91;Alter, S.A.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5939483;Ramipril Farmoz;4,76;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Cáps.;1.25 mg;0;;;;
5059126;Atorvastatina Atorvan;7,29;Alter, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5057716;Atorvastatina Alter;3,55;Alter, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5057740;Atorvastatina Alter;4,49;Alter, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5058862;Valsartan Generis;3,39;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5058938;Valsartan Generis;4,27;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;80 mg;0;;;;
5059076;Atorvastatina Atorvan;5,61;Alter, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5023833;Donepezilo Generis;8,38;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;5 mg;0;;;;
5032669;Olanzapina Nolian;5,06;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5057112;Olanzapina Krka;20,44;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. orodispersível;10 mg;0;;;;
5057237;Olanzapina Krka;69,39;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. orodispersível;20 mg;0;;;;
5056858;Olanzapina Krka;29,98;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp.;10 mg;0;;;;
5052212;Olanzapina Krka;5,06;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp.;2.5 mg;0;;;;
5052261;Olanzapina Krka;17,1;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp.;5 mg;0;;;;
5056809;Olanzapina Krka;20,65;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp.;7.5 mg;0;;;;
5056924;Olanzapina Krka;44,42;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp.;15 mg;0;;;;
5057047;Olanzapina Krka;10,98;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. orodispersível;5 mg;0;;;;
5057161;Olanzapina Krka;41,66;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. orodispersível;15 mg;0;;;;
5109269;Losartan + Hidroclorotiazida Farmoz;4,67;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5109160;Losartan + Hidroclorotiazida Tetrafarma;6,54;Tetrafarma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5046420;Olanzapina Cinfa;8,01;Cinfa Portugal,Lda.;28;Comp.;2.5 mg;0;;;;
5046735;Olanzapina toLife;17,1;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. revest. p/ película;5 mg;0;;;;
5046818;Olanzapina toLife;28,48;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5046701;Olanzapina toLife;5,06;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5109350;Losartan + Hidroclorotiazida Jaba;4,29;Jaba Recordati, S.A.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5131958;Losartan + Hidroclorotiazida Tecnigen;4,29;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5032826;Olanzapina Farmoz;5,85;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5069224;Atorvastatina Ocram;8,25;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5069273;Atorvastatina Ocram;9,74;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5069463;Atorvastatina Farmoz;5,12;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5069539;Atorvastatina Farmoz;6,26;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5079876;Olanzapina Teva;4,92;Teva B.V.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5060835;Atorvastatina Tetrafarma;8,83;Tetrafarma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;40 mg;0;;;;
5064746;Zalasta;6,06;KRKA d.d., Novo mesto;28;Comp.;2.5 mg;0;;;;
5060801;Atorvastatina Tetrafarma;6,34;Tetrafarma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5064969;Zalasta;14,02;KRKA d.d., Novo mesto;28;Comp. orodispersível;5 mg;0;;;;
5065040;Zalasta;25,67;KRKA d.d., Novo mesto;28;Comp. orodispersível;10 mg;0;;;;
5114673;Losartan + Hidroclorotiazida Generis;7,91;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5036363;Donepezilo toLife;5,39;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. revest. p/ película;5 mg;0;;;;
5079918;Olanzapina Teva;19,61;Teva B.V.;28;Comp. revest. p/ película;7.5 mg;0;;;;
5079942;Olanzapina Teva;26,96;Teva B.V.;28;Comp. revest. p/ película;10 mg;0;;;;
5079967;Olanzapina Teva;42,19;Teva B.V.;28;Comp. revest. p/ película;15 mg;0;;;;
5079900;Olanzapina Teva;16,24;Teva B.V.;28;Comp. revest. p/ película;5 mg;0;;;;
5080007;Olanzapina Teva;9,1;Teva B.V.;28;Comp. orodispersível;5 mg;0;;;;
5080015;Olanzapina Teva;17,69;Teva B.V.;28;Comp. orodispersível;10 mg;0;;;;
5080023;Olanzapina Teva;39,57;Teva B.V.;28;Comp. orodispersível;15 mg;0;;;;
5080031;Olanzapina Teva;65,92;Teva B.V.;28;Comp. orodispersível;20 mg;0;;;;
5080635;Losartan + Hidroclorotiazida Pharmakern;6,43;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5061106;Atorvastatina Tecnigen;3,38;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5061130;Atorvastatina Tecnigen;4,22;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5093760;Irbesartan Cinfa;6,35;Cinfa Portugal,Lda.;28;Comp.;150 mg;0;;;;
5093844;Irbesartan Ciclum;4,77;Ciclum Farma Unipessoal, Lda.;28;Comp.;75 mg;0;;;;
5093901;Irbesartan Ciclum;3,9;Ciclum Farma Unipessoal, Lda.;28;Comp.;150 mg;0;;;;
5093810;Irbesartan Cinfa;11,23;Cinfa Portugal,Lda.;28;Comp.;300 mg;0;;;;
5093943;Irbesartan Ciclum;5,58;Ciclum Farma Unipessoal, Lda.;28;Comp.;300 mg;0;;;;
5116546;Olanzapina Aurovitas;18,78;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;5 mg;0;;;;
5116470;Olanzapina Aurovitas;5,6;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5117312;Olanzapina Aurovitas;35,68;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5072137;Nebivolol Sandoz;6,17;Sandoz Farmacêutica, Lda.;28;Comp.;5 mg;0;;;;
5080551;Losartan + Hidroclorotiazida Ciclum;4,09;Ciclum Farma Unipessoal, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5096433;Olanzapina Bluepharma;6,44;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;28;Comp. revest. p/ película;2.5 mg;0;;;;
5098702;Nebivolol Labesfal;5,64;Generis Farmacêutica, S.A.;28;Comp.;5 mg;0;;;;
5101613;Montelucaste Teva;9,17;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. p. mastigar;5 mg;0;;;;
5101530;Montelucaste Teva;9,51;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. p. mastigar;4 mg;0;;;;
5366315;Montelucaste Teva;8,68;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;10 mg;0;;;;
5080379;Losartan + Hidroclorotiazida Cinfa;7,81;Cinfa Portugal,Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5276423;Olanzapina Ciclum;4,54;Ciclum Farma Unipessoal, Lda.;28;Comp.;2.5 mg;0;;;;
5275623;Olanzapina Sandoz;4,92;Sandoz Farmacêutica, Lda.;28;Comp.;2.5 mg;0;;;;
5107800;Nebivolol Teva;5,64;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp.;5 mg;0;;;;
5107941;Nebivolol Zentiva;6,15;Zentiva Portugal, Lda.;28;Comp.;5 mg;0;;;;
5108170;Nebivolol GP;6,38;GP - Genéricos Portugueses, Lda.;28;Comp.;5 mg;0;;;;
5123773;Irbesartan Generis;7,85;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;150 mg;0;;;;
5123856;Irbesartan Generis;11,23;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;300 mg;0;;;;
5109202;Losartan + Hidroclorotiazida Mepha;7,91;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5109319;Losartan + Hidroclorotiazida Sandoz;6,54;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5193636;Clopidogrel Farmoz;9,17;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5104567;Olanzapina Azevedos;8,53;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. orodispersível;5 mg;0;;;;
5103551;Olanzapina Azevedos;4,44;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp.;2.5 mg;0;;;;
5104633;Olanzapina Azevedos;16,47;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. orodispersível;10 mg;0;;;;
5125547;Irbesartan Alter;4,81;Alter, S.A.;28;Comp. revest. p/ película;150 mg;0;;;;
5126255;Irbesartan Alter;8,73;Alter, S.A.;28;Comp. revest. p/ película;300 mg;0;;;;
5121512;Donepezilo KRKA;5,59;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;5 mg;0;;;;
5148408;Losartan + Hidroclorotiazida Krka;5,23;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5164462;Irbesartan ToLife;5,45;ToLife - Produtos Farmacêuticos, S.A.;28;Comp.;150 mg;0;;;;
5165675;Irbesartan ToLife;7,57;ToLife - Produtos Farmacêuticos, S.A.;28;Comp.;300 mg;0;;;;
5159462;Losartan + Hidroclorotiazida Sandoz;8,52;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;100 mg + 12.5 mg;0;;;;
5194121;Clopidogrel Basi;4,75;Laboratórios Basi - Indústria Farmacêutica, S.A;28;Comp. revest. p/ película;75 mg;0;;;;
5194311;Clopidogrel toLife;8,72;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5303946;Drosurall;4,48;Laboratórios EFFIK, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;3 mg + 0.02 mg;0;;;;
5304019;Drosure;4,13;Laboratórios EFFIK, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;3 mg + 0.03 mg;0;;;;
5299334;Losartan + Hidroclorotiazida Ratiopharm;8,52;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;100 mg + 12.5 mg;0;;;;
5318266;Montelucaste Chesmon;8,65;Pentafarma - Sociedade Técnico-Medicinal, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5295738;Losartan + Hidroclorotiazida Krka;8,51;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;100 mg + 12.5 mg;0;;;;
5317052;Atorvastatina Teva;3,5;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5317102;Atorvastatina Teva;4,4;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;40 mg;0;;;;
5321575;Montelucaste Krka;8;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. p. mastigar;4 mg;0;;;;
5321625;Montelucaste Krka;6,66;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. p. mastigar;5 mg;0;;;;
5321658;Montelucaste Krka;5,95;KRKA Farmacêutica, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;10 mg;0;;;;
5342514;Candesartan Generis;5,71;Generis Farmacêutica, S.A.;28;Comp.;8 mg;0;;;;
5239603;Lercanidipina Mylan;6,03;Mylan, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5239546;Lercanidipina Aurovitas;6,03;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5251665;Atorvastatina Tavitan;9,21;Baldacci - Portugal, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5251749;Atorvastatina Tavitan;12,42;Baldacci - Portugal, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5251426;Lercanidipina Farmoz;5,29;Farmoz - Sociedade Técnico Medicinal, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5259072;Lercanidipina Teva;5,29;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5259163;Lercanidipina Ratiopharm;6,03;Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5241807;Irbesartan Teva;3,9;Teva B.V.;28;Comp. revest. p/ película;150 mg;0;;;;
5241823;Irbesartan Teva;5,5;Teva B.V.;28;Comp. revest. p/ película;300 mg;0;;;;
5241765;Irbesartan Teva;5,98;Teva B.V.;28;Comp. revest. p/ película;75 mg;0;;;;
5341136;Candesartan Labesfal;4,43;Generis Farmacêutica, S.A.;28;Comp.;8 mg;0;;;;
5239140;Candesartan Sandoz;6,23;Sandoz Farmacêutica, Lda.;28;Comp.;8 mg;0;;;;
5239231;Irbesartan Sandoz;7,85;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;150 mg;0;;;;
5239256;Irbesartan Sandoz;11,23;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;300 mg;0;;;;
5247416;Fluvastatina Mylan;5,19;Mylan, Lda.;28;Cáps.;20 mg;0;;;;
5248760;Donepezilo Cinfa;6;Cinfa Portugal,Lda.;28;Comp.;5 mg;0;;;;
5248810;Donepezilo Cinfa;6,12;Cinfa Portugal,Lda.;28;Comp.;10 mg;0;;;;
5271119;Clopidogrel Tarmix;4,74;Ciclum Farma Unipessoal, Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5253026;lercanidipina GP;6,03;GP - Genéricos Portugueses, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5295118;Raloxifeno Teva;13,46;Teva B.V.;28;Comp. revest. p/ película;60 mg;0;;;;
5262670;Lercanidipina Mepha;6,03;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5623863;Lercanidipina Sandoz;6,03;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5255252;Irbesartan + Hidroclorotiazida Teva;4,52;Teva B.V.;28;Comp. revest. p/ película;300 mg + 12.5 mg;0;;;;
5255179;Irbesartan + Hidroclorotiazida Teva;3,49;Teva B.V.;28;Comp. revest. p/ película;150 mg + 12.5 mg;0;;;;
5242813;Rivastigmina toLife;11,82;ToLife - Produtos Farmacêuticos, S.A.;28;Cáps.;1.5 mg;0;;;;
5242847;Rivastigmina toLife;18,28;ToLife - Produtos Farmacêuticos, S.A.;28;Cáps.;3 mg;0;;;;
5241401;Rivastigmina toLife;18,72;ToLife - Produtos Farmacêuticos, S.A.;28;Cáps.;6 mg;0;;;;
5258900;Montelucaste Bluepharma;6,67;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;28;Comp. p. mastigar;4 mg;0;;;;
5257753;Montelucaste Azevedos;5,3;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. p. mastigar;5 mg;0;;;;
5257803;Montelucaste Azevedos;5,3;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5257720;Montelucaste Azevedos;5,32;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. p. mastigar;4 mg;0;;;;
5243621;Montelucaste Generis;5,35;Generis Farmacêutica, S.A.;28;Comp. p. mastigar;5 mg;0;;;;
5243530;Montelucaste Generis;5,6;Generis Farmacêutica, S.A.;28;Comp. p. mastigar;4 mg;0;;;;
5244967;Olanzapina Basi;16,9;Laboratórios Basi - Indústria Farmacêutica, S.A;28;Comp. orodispersível;10 mg;0;;;;
5246020;Olanzapina Basi;8,99;Laboratórios Basi - Indústria Farmacêutica, S.A;28;Comp. orodispersível;5 mg;0;;;;
5243712;Montelucaste Generis;5,28;Generis Farmacêutica, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5261722;Atorvastatina Krka;11,63;KRKA d.d., Novo mesto;28;Comp. revest. p/ película;40 mg;0;;;;
5261532;Atorvastatina Mer;11,63;Generis Phar - Promoção de Medicamentos, Unip. Lda.;28;Comp. revest. p/ película;40 mg;0;;;;
5261656;Atorvastatina Krka;8,53;KRKA d.d., Novo mesto;28;Comp. revest. p/ película;20 mg;0;;;;
5260559;Atorvastatina Azevedos;3,57;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5260575;Atorvastatina Azevedos;4,46;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5261466;Atorvastatina Mer;8,5;Generis Phar - Promoção de Medicamentos, Unip. Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5283247;Valsartan Teva;2,89;Teva Pharma - Produtos Farmacêuticos, Lda.;28;Comp. revest. p/ película;80 mg;0;;;;
5289400;Clopidogrel Alter Genéricos;4,82;Alter Genéricos - Comercialização de Produtos Genéricos, Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5289368;Clopidogrel Alirom;9,17;Alter, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5257407;Atorvastatina Pharmakern;9,5;Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.;28;Comp. revest. p/ película;40 mg;0;;;;
5258934;Montelucaste Bluepharma;6,37;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;28;Comp. p. mastigar;5 mg;0;;;;
5268347;Montelucaste Bluepharma;5,69;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;28;Comp. revest. p/ película;10 mg;0;;;;
5259221;Irbesartan Aurovitas;5,48;Actavis Group PTC ehf.;28;Comp. revest. p/ película;75 mg;0;;;;
5259254;Irbesartan Aurovitas;6,4;Actavis Group PTC ehf.;28;Comp. revest. p/ película;150 mg;0;;;;
5259304;Irbesartan Aurovitas;8,42;Actavis Group PTC ehf.;28;Comp. revest. p/ película;300 mg;0;;;;
5323340;Atorvastatina Mepha;4,39;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5323373;Atorvastatina Mepha;5,67;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;28;Comp. revest. p/ película;40 mg;0;;;;
5323670;Atorvastatina Bluepharma;8,2;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;28;Comp. revest. p/ película;40 mg;0;;;;
5268917;Montelucaste Sandoz;8,46;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;10 mg;0;;;;
5295456;Donepezilo Ciclum;5,05;Ciclum Farma Unipessoal, Lda.;28;Comp. revest. p/ película;10 mg;0;;;;
5295423;Donepezilo Ciclum;4,66;Ciclum Farma Unipessoal, Lda.;28;Comp. revest. p/ película;5 mg;0;;;;
5319611;Losartan + Hidroclorotiazida Bluefish;4,07;Bluefish Pharmaceuticals AB;28;Comp. revest. p/ película;100 mg + 25 mg;0;;;;
5282454;Montelucaste Aurovitas;9,8;Generis Farmacêutica, S.A.;28;Comp. p. mastigar;5 mg;0;;;;
5282439;Montelucaste Aurovitas;10,96;Generis Farmacêutica, S.A.;28;Comp. p. mastigar;4 mg;0;;;;
5289772;Lercanidipina Ciclum;5,03;Ciclum Farma Unipessoal, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5270277;Lercanidipina Zentiva;5,29;Zentiva Portugal, Lda.;28;Comp. revest. p/ película;20 mg;0;;;;
5279419;Irbesartan + Hidroclorotiazida Sandoz;8;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;150 mg + 12.5 mg;0;;;;
5323647;Atorvastatina Bluepharma;5,85;Bluepharma Genéricos - Comércio de Medicamentos, S.A.;28;Comp. revest. p/ película;20 mg;0;;;;
5326756;Raloxifeno Mylan;12,39;Mylan, Lda.;28;Comp. revest. p/ película;60 mg;0;;;;
5326723;Raloxifeno Sandoz;13,46;Sandoz Farmacêutica, Lda.;28;Comp. revest. p/ película;60 mg;0;;;;
5269774;Clopidogrel Cereflow;6,68;Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5269857;Clopidogrel Cinfa;9,17;Cinfa Portugal,Lda.;28;Comp. revest. p/ película;75 mg;0;;;;
5269972;Clopidogrel Jaba;4,77;Jaba Recordati, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5269733;Clopidogrel Pensa;4,82;ToLife - Produtos Farmacêuticos, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
5269758;Clopidogrel Azevedos;9,17;Laboratórios Azevedos - Indústria Farmacêutica, S.A.;28;Comp. revest. p/ película;75 mg;0;;;;
